0	0.0000000000
1	0.0000000000
2	0.0000000000
3	0.0000000000
4	0.0000000000
5	0.0000000000
6	0.0000000000
7	0.0000000000
8	0.0000000000
9	0.0000000000
10	0.0000000000
11	0.0000000000
12	0.0000000000
13	0.0100000000
14	0.0000000000
15	0.0100000000
16	0.0100000000
17	0.0300000000
18	0.0400000000
19	0.1000000000
20	0.1800000000
21	0.3700000000
22	0.7500000000
23	1.4900000000
24	3.0600000000
25	5.8700000000
26	11.7300000000
27	23.1000000000
28	47.7500000000
29	94.2700000000
30	188.3300000000
